tweet,sentiment_value,sentiment,range,airline,timezone
"@united it's 9:56, and the desk attendant stated we would \\\""sit awhile\\\"" until given the all clear. Lack of communication seems to the norm.",35,positive,D,United,Central Time (US & Canada)
@united had been suffering immensely ever since this merge .. Hopefully I'll never have to fly @united ever again ..,-43.3333333333333,negative,B,United,Eastern Time (US & Canada)
@united possibly the worst airlineGave them three chances Second time in 2 weeks a flight has been delayed and or Cancelled Flightled due to mechanics,-26.5361388801511,negative,B,United,Eastern Time (US & Canada)
@united My contact stuff is in the bag and I'm legally blind. This is so messed up.,27.4241377865072,positive,D,United,Eastern Time (US & Canada)
@united Did I mention that I was ON THE PLANE so is my luggage. My luggage that I'm not going to have for how many days.,13.3630620956212,positive,D,United,Eastern Time (US & Canada)
@united Tell me that you're at least going to cover a room and get me out of here.,11.7851130197758,positive,D,United,Eastern Time (US & Canada)
@united OMG!!! you just bumped me off the last flight. Can this get any worse.,35.3553390593274,positive,D,United,Eastern Time (US & Canada)
@united Which just speaks to basically the worst designed web system ever.,0,neutral,C,United,Central Time (US & Canada)
"@united Yeah, I tried that about 10 times for two different tickets, and it told me to \\\""Try again Late Flightr\\\"".",5.59016994374947,positive,D,United,Central Time (US & Canada)
@united U blow,5.77350269189626,positive,D,United,Eastern Time (US & Canada)
.@united Your airline is again rated the WORST in America so you've got your work cut out for you. It's bc you treat customers like garbage.,5.73539334676404,positive,D,United,Atlantic Time (Canada)
@united what's the best way to get your tickets? Print off at home or go to check in desk?,33.3333333333333,positive,D,United,Mountain Time (US & Canada)
@united Pay for my hotel.... I'm a broke student,17.8885438199983,positive,D,United,Quito
@united you're terrible.,-14.4337567297406,negative,B,United,Eastern Time (US & Canada)
@united it was eventually explained that weather conditions too extreme to get luggage off planes. Will be sent on. But I won't be for days!,12.9099444873581,positive,D,United,Eastern Time (US & Canada)
@united Anyone there? Did you read my DM?,28.8675134594813,positive,D,United,Central Time (US & Canada)
@united 732 from Denver. We just boarded! Fingers crossed we get into the air!!!,28.8675134594813,positive,D,United,Arizona
@united How does that make a flight takeoff on time? And regardless it makes me Late Flight because now I have to wait for my bag at baggage claim.,47.4341649025257,positive,D,United,Central Time (US & Canada)
@united trying to get a customer service agent.  Just landed in SFO.  Can't fly with 3 layovers with 3 kids!!,17.6776695296637,positive,D,United,Quito
@united why are there no early morning flights from HNL to anywhere in the continental US? Example- Monday 4/20. Need flight to PHL,12.5,positive,D,United,Eastern Time (US & Canada)
@united nope I gave up - maybe they'll deliver it,16.6666666666667,positive,D,United,London
@united Thanks for the upgrade- please try to get my company to approve more business class travel.,72.7606875108999,positive,E,United,Pacific Time (US & Canada)
@united more and more delays! No CS help at all! No notifications!,-52.771204268995,negative,A,United,Central Time (US & Canada)
"@united 1st u delay my flight for mechanical failure,then 2 hrs on the runway, &amp; 13 hrs Late Flightr I'm still here with a lost bag &amp; no resolution",-37.7964473009227,negative,B,United,Eastern Time (US & Canada)
@united is the worst,0,neutral,C,United,Eastern Time (US & Canada)
"@united I have requested upgrade for EWR BOM flight, end of May. Miles + copay. When will i know if I am upgraded?",14.4337567297406,positive,D,United,Central Time (US & Canada)
@united &amp; finally he was told he couldnt use the front of plane restrm (he was row7) though myself/others in rows behind him used w/no issue,-1.88982236504614,negative,B,United,Central Time (US & Canada)
"@united #customerservice at @Dulles_Airport could not be worse. I get the bad weather, but this is awful.",41.6666666666667,positive,D,United,Central Time (US & Canada)
"@united instead of be told when we board, we have to wait for the emails telling us about the delays.",-12.2983738762488,negative,B,United,Central Time (US & Canada)
"@united Additionally, my husband paid for tv service &amp; it stopped working about halfway through the flight.",8.48874687627165,positive,D,United,Central Time (US & Canada)
"@united unfortunately, they didn't. I asked the staff if they could help. they said we should ask ppl in our row to switch, but no one would",-25,negative,B,United,Central Time (US & Canada)
@united your baggage person told me to go through @AirCanada - they're handling my connecting flight.,12.9099444873581,positive,D,United,Central Time (US & Canada)
"@united Well, to the degree that he could... Just to know, after this experience I'm Cancelled Flighting my miles card. Thank god for @Delta",45.9619407771256,positive,D,United,Eastern Time (US & Canada)
@united thank you! Excited to be working with you guys!,57.7350269189626,positive,E,United,Pacific Time (US & Canada)
@united could really use your help getting our bags at IAD. We're headed to YOW but now going to YXU,27.1360210119987,positive,D,United,Eastern Time (US & Canada)
@united yr team have me on hold for over an hour unhelpful Pls can you answer my question.,-11.7851130197758,negative,B,United,Quito
"@united do u serve peanuts/nuts on yr flights yr policies r confusing contradictory advice Pls help #Anaphylaxis,will u ask those 2 refrain?",-20.8514414057075,negative,B,United,Quito
@united Yes. About an hour after landing.,91.9238815542512,positive,E,United,Eastern Time (US & Canada)
@united just texted me to say flight is delayed due to air traffic control. BS! They pulled the plane in Late Flight,-6.68153104781061,negative,B,United,Pacific Time (US & Canada)
@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?,17.6776695296637,positive,D,United,Eastern Time (US & Canada)
@united website says my flight is on time. It leaves in 15 min and nobody has boarded yet.,53.0330085889911,positive,E,United,Pacific Time (US & Canada)
@united From the air: Another missed cnxn 2day. ATC went on strike in Belize this AM. Now family &amp; I miss cnxn in EWR. Please see my DMs.,0,neutral,C,United,Central Time (US & Canada)
@united having to pay for a hotel room in Cleveland because of last minute Cancelled Flightled connecting flight. Booked through united..Unimpressed!,-9.42809041582064,negative,B,United,Quito
"@united thank you for leaving my bag in houston! despite what your system says, i was definitely on the flight!",33.3333333333333,positive,D,United,Central Time (US & Canada)
@united I was rebooked thru SFO but arrive 9 hours Late Flight and miss activities. I asked to fly today with stop over. Was told I'd have to pay.,-28.3965069531951,negative,B,United,Mountain Time (US & Canada)
@united never again.,-28.8675134594813,negative,B,United,Eastern Time (US & Canada)
@united who do I need to contact regrading a complaint and to get a voucher funds for future travel on United?,14.1841628653395,positive,D,United,Mountain Time (US & Canada)
@united is trying to strand us in Houston until tomorrow morning. pretty sure overFlight Booking Problems and maintenance aren't our fault.,15.0755672288882,positive,D,United,Eastern Time (US & Canada)
@united fire yr rep who refused to put me on a flight that I had a boarding pass and seat on. Full explanation and her name in complaint.,-10.9108945117996,negative,B,United,Pacific Time (US & Canada)
@united that's great! pls let me know when u start!,57.7350269189626,positive,E,United,Beijing
@united @ehsanisMpowered lmfao,28.8675134594813,positive,D,United,Central Time (US & Canada)
@united you really do have a culture problem. Everyone I tried to work with blamed someone else or told me how they're short staffed,22.2738636073762,positive,D,United,Quito
@united sucks.,0,neutral,C,United,Eastern Time (US & Canada)
@united where's the crew for ua748?,20.4124145231932,positive,D,United,Eastern Time (US & Canada)
@united thanks ... not sure arranged move to the earlier flight but I'm at the gate with a seat assignment.  Super nice agent at gate C4 ORD,77.7817459305202,positive,E,United,Eastern Time (US & Canada)
@united quality work going on here. http://t.co/9xbO5daKaK,71.443450831176,positive,E,United,Central Time (US & Canada)
@united We've let you know how to help the millions of customers you've treated like garbage. It's no coincidence ur ranked WORST airline.,12.5,positive,D,United,Atlantic Time (Canada)
@united Your social listening capabilities are awful if this is the reply for the context in which you were mentioned @stevelord212,0,neutral,C,United,Eastern Time (US & Canada)
@united If you follow me I will DM you my phone # which you can call.,12.9099444873581,positive,D,United,Atlantic Time (Canada)
"@united Yes, they did. Must have fixed the broken ramp. Thanks!",65,positive,E,United,Eastern Time (US & Canada)
"@united hey, I missed my outbound flight - can I still use my return ticket?",0,neutral,C,United,London
@united says @USAirways  is the final carrier . Us air doesnt have it. I want my bag!!! Not a claim not an im  sorry. I want my clothes!!,18.8982236504614,positive,D,United,Eastern Time (US & Canada)
@united seriously? 2-4 hrs to get bags from IAD intl arvls to carousel 2 for custs w/Cancelled Flightled connects? I understand irrops but ridiculous!,63.6396103067893,positive,E,United,Quito
@united @USAirways @AmericanAir @americanone one of you has my bag! Claim 4016688561 and i want it in MGA!!!! Now!!!,15.8113883008419,positive,D,United,Eastern Time (US & Canada)
@united you have failed so uncontrollably today that it's beyond repair. I'm beyond livid with your absolute disregard to operations.,-30.1511344577764,negative,B,United,Central Time (US & Canada)
